Time	wind	T	rh	P	solar	G	Shortwave_radiation	Ref_precip
30.09.2015 10:00	0.38700	8.86333	67.73167		119.46667	6.81300	252.76667	0.00000
30.09.2015 11:00	0.65450	10.56667	60.77000		217.71667	18.33000	409.08333	0.00000
30.09.2015 12:00	1.16500	12.20833	45.85500		276.00000	32.81000	490.36667	0.00000
30.09.2015 13:00	1.25150	11.73667	43.96500		110.46667	48.71000	239.76667	0.00000
30.09.2015 14:00	1.13967	12.21500	41.67000		137.18833	23.94000	306.48333	0.00000
30.09.2015 15:00	1.06483	12.14000	40.69667		71.72833	16.92000	200.25000	0.00000
30.09.2015 16:00	0.71050	11.06667	48.02333		12.56717	11.80000	90.99333	0.00000
30.09.2015 17:00	0.56267	9.56667	61.62833		-19.22067	-1.72300	25.03367	0.00000
30.09.2015 18:00	0.86467	8.03050	73.29000		-25.99667	-12.59000	4.08283	0.00000
30.09.2015 19:00	0.93717	7.46333	76.30667		-24.12500	-19.86000	4.05000	0.00000
30.09.2015 20:00	1.25383	7.18750	76.87833		-20.83167	-21.96000	4.03517	0.00000
30.09.2015 21:00	0.62567	7.10550	77.76500		-21.11000	-22.35000	4.01667	0.00000
30.09.2015 22:00	0.74850	6.74050	80.24667		-22.56167	-20.95000	4.04317	0.00000
30.09.2015 23:00	0.57267	6.64767	80.29500		-20.97167	-21.17000	4.04300	0.00000
01.10.2015 00:00	0.69767	6.59617	78.46500		-20.08000	-20.91000	4.05150	0.00000
01.10.2015 01:00	1.07983	6.46817	74.15167		-27.02000	-20.39000	4.01683	0.00000
01.10.2015 02:00	0.68217	5.67800	75.77667		-43.33833	-23.37000	4.03367	0.00000
01.10.2015 03:00	1.36700	4.82250	81.63333		-31.73667	-28.63000	4.03400	0.00000
01.10.2015 04:00	1.61900	4.57583	81.23333		-34.89333	-30.46000	4.00917	0.00000
01.10.2015 05:00	1.83167	4.18117	82.75000		-31.06500	-30.12000	4.01717	0.00000
01.10.2015 06:00	1.51750	4.08533	83.73333		-19.95000	-30.77000	17.42983	0.00000
01.10.2015 07:00	1.18583	5.13333	78.67333		20.49667	-28.88000	75.47833	0.00000
01.10.2015 08:00	0.29683	6.96933	66.53833		60.47500	-18.65000	155.66667	0.00000
01.10.2015 09:00	0.54467	8.69967	60.06500		110.06333	-2.96500	291.26667	0.00000
01.10.2015 10:00	1.09417	9.82000	58.92000		130.23083	8.61000	315.98333	0.00000
01.10.2015 11:00	2.04983	12.45667	49.71167		366.58333	10.08000	684.51667	0.00000
01.10.2015 12:00	2.37150	13.61333	46.76667		350.30000	47.35000	684.10000	0.00000
01.10.2015 13:00	2.41383	14.25833	46.02167		312.23333	58.40000	640.71667	0.00000
01.10.2015 14:00	1.62833	14.92167	43.12667		238.88333	52.90000	537.15000	0.00000
01.10.2015 15:00	1.78233	14.49833	43.52667		133.01833	39.58000	372.45000	0.00000
01.10.2015 16:00	2.02483	12.68833	49.74333		-30.75333	20.56000	79.71333	0.00000
01.10.2015 17:00	1.59933	10.41667	60.75667		-51.07000	-8.19000	22.58667	0.00000
01.10.2015 18:00	0.80567	8.06100	73.25000		-53.97167	-23.46000	4.12483	0.00000
01.10.2015 19:00	0.73933	6.29700	80.49833		-53.33667	-30.64000	4.02433	0.00000
01.10.2015 20:00	1.31533	5.85950	81.44000		-54.72000	-34.15000	4.01400	0.00000
01.10.2015 21:00	1.56350	5.13367	85.20000		-54.59667	-35.16000	4.02350	0.00000
01.10.2015 22:00	0.95200	4.57117	87.36667		-51.71667	-35.73000	4.00583	0.00000
01.10.2015 23:00	1.37917	4.66100	86.51667		-53.49333	-36.08000	4.02083	0.00000
02.10.2015 00:00	0.62717	3.52950	90.81667		-50.75833	-36.35000	4.00133	0.00000
02.10.2015 01:00	0.85200	3.23267	91.58333		-51.97000	-36.04000	3.99267	0.00000
02.10.2015 02:00	0.42967	2.49083	94.78333		-47.78000	-36.21000	3.97017	0.00000
02.10.2015 03:00	0.76967	2.58967	95.05000		-49.15833	-36.57000	3.99300	0.00000
02.10.2015 04:00	0.63283	2.00350	95.35000		-49.87333	-37.09000	3.98867	0.00000
02.10.2015 05:00	1.11467	2.38783	95.81667		-47.37500	-36.61000	3.98267	0.00000
02.10.2015 06:00	1.95817	2.87233	94.01667		-42.89333	-36.39000	16.93183	0.00000
02.10.2015 07:00	1.39567	3.42033	91.41667		-3.37083	-34.81000	70.89833	0.00000
02.10.2015 08:00	1.09600	4.90067	87.65000		17.52033	-26.29000	114.18000	0.00000
02.10.2015 09:00	0.56417	7.93400	76.50500		149.40000	-12.61000	319.55000	0.00000
02.10.2015 10:00	0.89133	10.79333	63.90833		294.70000	12.75000	565.71667	0.00000
02.10.2015 11:00	1.16983	13.07167	58.81833		281.46667	46.13000	537.25000	0.00000
02.10.2015 12:00	1.06833	15.81667	50.41667		333.33333	47.88000	652.41667	0.00000
02.10.2015 13:00	1.27900	17.46333	45.89333		308.06667	73.96000	625.85000	0.00000
02.10.2015 14:00	1.97217	17.87333	44.42500		233.51667	75.36000	515.25000	0.00000
02.10.2015 15:00	1.58850	17.91333	44.35167		128.15333	49.84000	352.10000	0.00000
02.10.2015 16:00	1.21100	16.85167	50.26833		14.09100	30.20000	174.18333	0.00000
02.10.2015 17:00	1.19017	13.04667	68.04000		-37.00167	16.09000	37.21267	0.00000
02.10.2015 18:00	1.50550	11.28167	76.41167		-49.38000	-5.63800	4.14433	0.00000
02.10.2015 19:00	1.95033	10.33333	82.68333		-53.76667	-19.38000	4.10417	0.00000
02.10.2015 20:00	1.65083	9.69833	82.55000		-51.98500	-22.62000	4.10750	0.00000
02.10.2015 21:00	1.83150	8.89333	86.53333		-52.23333	-23.54000	4.07750	0.00000
02.10.2015 22:00	1.70267	8.23383	88.06667		-53.68000	-25.42000	4.05667	0.00000
02.10.2015 23:00	2.07733	7.96800	89.33333		-51.37833	-25.95000	4.06200	0.00000
03.10.2015 00:00	1.84600	7.49400	90.60000		-41.00000	-25.99000	4.06283	0.00000
03.10.2015 01:00	0.96833	6.72067	92.05000		-32.74000	-24.76000	4.04317	0.00000
03.10.2015 02:00	0.69600	6.39183	94.30000		-24.96667	-23.58000	4.04133	0.00000
03.10.2015 03:00	0.44783	6.53167	94.48333		-21.70667	-22.88000	4.03433	0.00000
03.10.2015 04:00	0.45733	6.52933	94.46667		-22.35333	-19.24000	4.06000	0.00000
03.10.2015 05:00	0.87217	6.56617	94.43333		-33.40500	-19.90000	4.03717	0.00000
03.10.2015 06:00	1.06867	6.07950	95.38333		-33.80667	-20.83000	14.82983	0.00000
03.10.2015 07:00	0.62767	6.55717	93.90000		-6.74217	-24.50000	73.50500	0.00000
03.10.2015 08:00	0.51250	8.13233	89.86667		23.08550	-16.90000	143.41667	0.00000
03.10.2015 09:00	0.49317	9.70500	84.81667		100.21000	-4.80600	242.63333	0.00000
03.10.2015 10:00	0.79983	13.30833	71.46833		356.10000	11.17000	682.56667	0.00000
03.10.2015 11:00	0.58300	15.78833	60.05167		315.61667	50.66000	608.36667	0.00000
03.10.2015 12:00	0.76383	17.59000	57.16667		211.16667	60.49000	418.16667	0.00000
03.10.2015 13:00	0.40233	18.54667	54.61500		144.13333	56.81000	323.90000	0.00000
03.10.2015 14:00	0.65900	19.59667	52.85667		211.78333	50.62000	450.65000	0.00000
03.10.2015 15:00	1.09667	20.74500	47.07667		138.19333	50.55000	378.45000	0.00000
03.10.2015 16:00	2.10700	19.28333	45.60833		10.00933	43.68000	187.20000	0.00000
03.10.2015 17:00	2.82217	15.87833	56.45167		-51.92667	19.75000	31.89567	0.00000
03.10.2015 18:00	1.79383	14.69000	60.56833		-60.78500	-9.14000	4.17833	0.00000
03.10.2015 19:00	0.95467	12.62500	67.21833		-49.61833	-18.41000	4.14633	0.00000
03.10.2015 20:00	0.82417	10.39833	77.59167		-48.35167	-24.20000	4.10800	0.00000
03.10.2015 21:00	0.77850	9.23667	82.22833		-48.22667	-27.31000	4.07533	0.00000
03.10.2015 22:00	0.91983	8.09650	86.76667		-49.46333	-29.45000	4.04433	0.00000
03.10.2015 23:00	0.67883	7.37267	89.31667		-47.22500	-29.33000	4.02383	0.00000
04.10.2015 00:00	0.65017	6.81333	91.70000		-46.26500	-30.77000	4.04483	0.00000
04.10.2015 01:00	0.22900	6.09417	94.28333		-45.52000	-30.51000	4.03117	0.00000
04.10.2015 02:00	0.30133	5.47433	95.25000		-44.67000	-32.53000	4.00850	0.00000
04.10.2015 03:00	0.40767	5.52233	96.21667		-41.17833	-33.27000	4.00433	0.00000
04.10.2015 04:00	0.29533	4.88550	96.80000		-45.82000	-31.74000	3.99550	0.00000
04.10.2015 05:00	0.23533	4.55183	97.21667		-42.83500	-33.41000	3.99567	0.00000
04.10.2015 06:00	0.49067	4.84733	97.28333		-24.59917	-33.63000	27.82917	0.00000
04.10.2015 07:00	0.42017	5.91850	96.05000		11.61817	-29.27000	65.39167	0.00000
04.10.2015 08:00	0.87800	7.43200	93.36667		42.39167	-15.15000	110.93333	0.00000
04.10.2015 09:00	0.26800	8.22633	90.56667		27.22167	-4.15200	81.68000	0.00000
04.10.2015 10:00	0.56983	8.99500	90.20000		19.92333	-0.26300	74.04500	0.65000
04.10.2015 11:00	0.64633	9.85500	89.16667		80.39333	-0.17400	204.00000	0.13000
04.10.2015 12:00	0.34317	11.24500	82.16667		90.81167	10.06000	202.31667	0.00000
04.10.2015 13:00	0.63150	12.52500	79.35333		156.88333	21.13000	302.98333	0.00000
04.10.2015 14:00	0.93783	13.92167	74.70500		225.30000	31.79000	419.23333	0.00000
04.10.2015 15:00	0.43083	15.24000	69.62667		126.76000	45.21000	298.26667	0.00000
04.10.2015 16:00	0.91617	14.60833	71.69167		4.99267	35.34000	52.28167	0.00000
04.10.2015 17:00	0.81717	13.42667	70.14333		-8.03950	13.59000	13.25200	0.00000
04.10.2015 18:00	0.86167	12.20833	75.27333		-28.14767	-1.32500	4.15917	0.52000
04.10.2015 19:00	0.70667	10.35833	91.28333		-20.11000	-6.18700	4.13017	2.73000
04.10.2015 20:00	0.17617	9.82667	94.16667		-19.57500	-11.79000	4.11383	0.00000
04.10.2015 21:00	0.74283	9.58667	94.48333		-16.64000	-11.48000	4.11450	0.00000
04.10.2015 22:00	0.61950	9.52833	94.66667		-21.80167	-12.49000	4.09033	0.00000
04.10.2015 23:00	0.61267	9.21833	95.23333		-16.22333	-13.07000	4.08617	0.13000
05.10.2015 00:00	0.60933	8.52650	95.70000		-39.58000	-13.59000	4.09667	0.00000
05.10.2015 01:00	0.84967	8.48833	96.18333		-29.21500	-20.29000	4.06933	0.00000
05.10.2015 02:00	0.89483	7.98500	95.08333		-30.89000	-20.55000	4.07633	0.00000
05.10.2015 03:00	1.67983	7.53333	92.33333		-21.73833	-20.25000	4.07600	0.00000
05.10.2015 04:00	2.12617	6.99783	90.50000		-26.55167	-21.69000	4.07533	0.00000
05.10.2015 05:00	2.39867	6.36183	90.85000		-34.00833	-21.48000	4.05400	0.00000
05.10.2015 06:00	2.57317	6.15800	90.40000		-9.66933	-25.86000	15.38133	0.00000
05.10.2015 07:00	2.39667	6.92633	86.36667		87.21833	-24.02000	161.81667	0.00000
05.10.2015 08:00	1.46083	9.04350	75.64167		186.95000	-12.68000	352.16667	0.00000
05.10.2015 09:00	1.02333	9.54167	76.09833		174.65000	14.62000	359.43333	0.00000
05.10.2015 10:00	0.98717	10.70167	72.71000		283.98333	21.74000	589.71667	0.00000
05.10.2015 11:00	0.76350	12.50333	65.57333		329.95000	37.10000	651.23333	0.00000
05.10.2015 12:00	0.62033	14.33333	58.89500		334.15000	48.46000	660.65000	0.00000
05.10.2015 13:00	0.74683	15.76833	55.77000		297.65000	64.33000	626.66667	0.00000
05.10.2015 14:00	0.80500	16.71000	54.89333		221.46667	68.22000	517.03333	0.00000
05.10.2015 15:00	1.12733	16.78333	54.68000		114.22000	52.30000	357.25000	0.00000
05.10.2015 16:00	2.51250	14.06000	60.36167		4.15067	35.27000	183.60000	0.00000
05.10.2015 17:00	3.01567	11.58000	69.80167		-59.45500	9.10000	22.15783	0.00000
05.10.2015 18:00	2.21167	10.63833	71.53000		-65.80167	-22.28000	4.13200	0.00000
05.10.2015 19:00	1.92733	9.18500	77.12500		-62.31167	-29.41000	4.11850	0.00000
05.10.2015 20:00	1.67217	8.46667	80.00000		-54.12833	-31.60000	4.10133	0.00000
05.10.2015 21:00	1.57883	7.41500	85.88333		-48.01667	-31.99000	4.07433	0.00000
05.10.2015 22:00	0.72717	6.44933	90.45000		-42.87667	-31.56000	4.06983	0.00000
05.10.2015 23:00	0.22967	5.51833	93.63333		-43.56333	-30.95000	4.03500	0.00000
06.10.2015 00:00	0.78717	6.13633	93.43333		-33.56333	-32.92000	4.07083	0.00000
06.10.2015 01:00	0.58250	5.90400	93.93333		-29.69500	-29.35000	4.04983	0.00000
06.10.2015 02:00	0.21017	6.09150	94.00000		-18.96167	-29.14000	4.07117	0.00000
06.10.2015 03:00	0.32633	6.08967	94.46667		-24.76167	-22.66000	4.06033	0.00000
06.10.2015 04:00	0.26817	6.30383	94.78333		-17.42833	-21.57000	4.05683	0.00000
06.10.2015 05:00	0.16483	6.51867	94.33333		-15.34667	-20.77000	4.07267	0.00000
06.10.2015 06:00	0.25100	6.97517	93.81667		-7.84417	-17.84000	8.17417	0.00000
06.10.2015 07:00	0.21900	7.28100	93.13333		6.21667	-15.73000	36.81167	0.00000
06.10.2015 08:00	0.46850	8.24350	91.61667		19.82550	-11.21000	83.49833	0.00000
06.10.2015 09:00	0.65217	9.32333	87.75000		72.18000	-4.10700	176.36667	0.00000
06.10.2015 10:00	0.59567	10.86833	81.04000		76.68500	8.26000	233.11667	0.00000
06.10.2015 11:00	0.53833	11.42167	79.79500		77.41000	20.65000	216.38333	0.00000
06.10.2015 12:00	0.41100	12.66833	75.70167		73.07167	21.26000	213.45000	0.00000
06.10.2015 13:00	0.36233	12.61667	78.28500		32.97100	25.76000	177.56667	0.65000
06.10.2015 14:00	0.61483	13.44333	75.61833		103.15167	18.51000	246.91667	0.00000
06.10.2015 15:00	0.44283	14.18333	75.47833		47.83333	28.97000	116.17167	0.00000
06.10.2015 16:00	0.68317	13.93500	79.96000		26.86500	23.33000	82.27833	0.00000
06.10.2015 17:00	1.34817	13.27000	83.31667		-15.31633	12.57000	21.85900	0.00000
06.10.2015 18:00	1.32050	12.37333	90.36667		-26.94667	0.94400	4.17167	0.00000
06.10.2015 19:00	1.25150	11.99500	91.70000		-17.47333	-8.68000	4.16050	0.00000
06.10.2015 20:00	0.81583	11.75167	91.48333		-15.66500	-8.85000	4.16367	0.00000
06.10.2015 21:00	0.38367	11.46833	92.78333		-12.91833	-8.46000	4.14483	0.00000
06.10.2015 22:00	1.36733	11.36500	93.93333		-16.91000	-8.37000	4.13267	0.91000
06.10.2015 23:00	0.67950	11.29333	93.80000		-10.82550	-8.99000	4.14583	0.52000
07.10.2015 00:00	0.33467	10.98667	95.16667		-7.71633	-7.93100	4.16050	0.26000
07.10.2015 01:00	0.15733	10.87167	96.03333		-7.51117	-7.14200	4.17017	0.13000
07.10.2015 02:00	0.34050	11.02333	96.30000		-7.62050	-6.53000	4.17350	0.52000
07.10.2015 03:00	0.47767	11.15833	96.35000		-7.83567	-6.31100	4.16333	2.34000
07.10.2015 04:00	0.45383	11.15833	96.53333		-9.02067	-7.05900	4.16283	2.21000
07.10.2015 05:00	0.38933	11.08667	96.73333		-7.95633	-8.20000	4.17683	0.39000
07.10.2015 06:00	0.60333	11.24500	96.76667		-5.13217	-7.27400	4.68450	2.60000
07.10.2015 07:00	1.03167	11.39167	96.76667		-9.49383	-6.66100	9.51267	1.82000
07.10.2015 08:00	1.32367	11.23667	95.58333		-13.29333	-6.53200	20.41167	6.11000
07.10.2015 09:00	0.69217	11.31000	94.13333		2.59083	-8.02000	55.32833	3.77000
07.10.2015 10:00	0.17133	11.78500	94.51667		16.24167	-4.50300	82.73500	2.47000
07.10.2015 11:00	0.59283	12.08000	93.48333		22.72833	2.98900	110.85000	1.17000
07.10.2015 12:00	0.16300	12.43000	91.76667		25.55000	8.68000	115.78333	0.65000
07.10.2015 13:00	0.28300	12.63000	89.55000		24.48500	11.62000	118.93333	0.39000
07.10.2015 14:00	0.37483	12.66333	87.05000		12.46833	13.59000	100.51667	0.13000
07.10.2015 15:00	0.36250	12.80000	86.40000		14.75500	12.18000	89.59167	0.00000
07.10.2015 16:00	0.05900	12.71500	89.10000		-2.13983	9.99000	42.83000	0.13000
07.10.2015 17:00	0.39017	12.18500	93.08333		-14.83167	5.68600	9.02517	0.65000
07.10.2015 18:00	1.17717	11.68333	94.20000		-15.29500	-2.11200	4.14167	0.65000
07.10.2015 19:00	0.75733	11.54833	94.96667		-11.04667	-6.35800	4.15383	1.17000
07.10.2015 20:00	1.11183	11.38500	95.48333		-13.21333	-7.18700	4.14367	1.04000
07.10.2015 21:00	1.04450	11.36500	95.08333		-11.67167	-7.62800	4.15750	0.52000
07.10.2015 22:00	1.10017	11.13833	95.16667		-12.77833	-7.31900	4.14400	1.82000
07.10.2015 23:00	1.28150	11.09833	95.31667		-12.94333	-8.46000	4.17033	1.56000
08.10.2015 00:00	1.29050	11.15000	94.78333		-15.64333	-9.03000	4.12183	1.43000
08.10.2015 01:00	1.51583	11.28000	92.23333		-22.61167	-9.95000	4.14500	0.65000
08.10.2015 02:00	1.68650	10.92833	88.45000		-27.57500	-9.51000	4.12317	0.52000
08.10.2015 03:00	1.96167	10.51500	87.95000		-32.15167	-10.61000	4.13467	0.78000
08.10.2015 04:00	2.10767	10.36167	85.83333		-39.11333	-13.11000	4.14283	0.91000
08.10.2015 05:00	2.07133	9.85333	89.21667		-30.14833	-14.60000	4.12033	0.65000
08.10.2015 06:00	1.59283	9.72167	90.15000		-24.78333	-15.25000	6.50083	0.13000
08.10.2015 07:00	1.13717	9.87500	89.56667		-12.61167	-14.55000	27.96333	0.13000
08.10.2015 08:00	0.89800	10.29167	89.60000		14.78950	-11.13000	64.60500	0.00000
08.10.2015 09:00	0.57867	10.72667	89.11667		37.83167	-4.76900	97.84667	0.00000
08.10.2015 10:00	0.96517	11.38000	85.86667		45.63833	2.07200	131.88333	0.00000
08.10.2015 11:00	1.90933	11.83167	83.75000		88.40500	8.03000	195.73333	0.00000
08.10.2015 12:00	1.70683	12.53500	76.66167		100.01667	13.68000	205.81667	0.00000
08.10.2015 13:00	1.58100	12.67167	76.60500		84.01667	17.00000	177.16667	0.00000
08.10.2015 14:00	1.42783	12.93167	74.50000		58.57333	15.69000	156.08333	0.00000
08.10.2015 15:00	1.14617	12.75167	76.65667		32.39833	14.10000	101.78333	0.00000
08.10.2015 16:00	1.16217	12.23667	81.51500		19.56283	7.57500	70.67500	0.00000
08.10.2015 17:00	1.64633	11.60167	83.50000		-10.83567	3.01300	11.01733	0.00000
08.10.2015 18:00	1.89583	10.90667	84.80000		-15.52667	-6.32100	4.15050	0.00000
08.10.2015 19:00	1.70167	10.48833	86.00000		-16.75167	-11.49000	4.16117	0.00000
08.10.2015 20:00	1.28900	10.20500	87.11667		-18.63000	-13.50000	4.12500	0.00000
08.10.2015 21:00	1.35067	10.03667	87.45000		-17.70500	-14.20000	4.13350	0.00000
08.10.2015 22:00	1.06650	9.85500	88.06667		-15.25000	-14.11000	4.12617	0.00000
08.10.2015 23:00	1.21417	9.84833	87.08333		-15.26000	-13.15000	4.13667	0.00000
09.10.2015 00:00	0.76000	9.42167	89.85000		-20.43667	-13.15000	4.10733	0.00000
09.10.2015 01:00	1.18533	9.36000	88.80000		-20.68167	-13.77000	4.13567	0.00000
09.10.2015 02:00	0.65783	8.81167	91.30000		-22.68833	-14.99000	4.11567	0.00000
09.10.2015 03:00	1.49817	8.90833	89.63333		-22.88833	-15.74000	4.12083	0.00000
09.10.2015 04:00	0.87750	8.53667	90.26667		-25.01333	-16.48000	4.11133	0.00000
09.10.2015 05:00	0.75583	8.16067	92.75000		-23.86500	-17.18000	4.10300	0.00000
09.10.2015 06:00	0.47383	7.37850	93.26667		-37.18667	-17.05000	12.50050	0.00000
09.10.2015 07:00	0.23967	7.56050	93.45000		9.63617	-22.89000	90.69500	0.00000
09.10.2015 08:00	0.55117	9.00667	86.73333		69.83333	-17.11000	168.10000	0.00000
09.10.2015 09:00	0.64850	9.69167	83.63333		76.34500	1.29000	199.46667	0.00000
09.10.2015 10:00	0.77517	11.94000	73.78667		276.21667	8.55000	585.60000	0.00000
09.10.2015 11:00	1.03817	13.28333	69.18167		314.08333	30.58000	628.20000	0.00000
09.10.2015 12:00	1.03017	15.08667	64.55167		310.53333	45.71000	613.28333	0.00000
09.10.2015 13:00	1.02300	16.71000	57.70500		303.63333	62.71000	602.53333	0.00000
09.10.2015 14:00	1.58900	16.62333	58.99167		203.85000	68.84000	414.98333	0.00000
09.10.2015 15:00	1.61850	16.58833	59.12000		136.22833	50.37000	371.95000	0.00000
09.10.2015 16:00	1.03067	15.51500	64.19833		-3.47550	36.20000	123.62667	0.00000
09.10.2015 17:00	1.15867	13.57333	77.26833		-24.19333	12.98000	16.44633	0.00000
09.10.2015 18:00	1.76283	12.42667	84.35000		-23.17500	-5.62300	4.15950	0.00000
09.10.2015 19:00	2.00417	11.83333	85.75000		-27.54500	-10.12000	4.12667	0.00000
09.10.2015 20:00	1.95067	11.26000	86.91667		-33.72833	-12.89000	4.12450	0.00000
09.10.2015 21:00	2.35517	10.53833	88.41667		-45.74333	-15.96000	4.11417	0.00000
09.10.2015 22:00	1.96917	10.04333	88.10000		-37.12833	-19.64000	4.10350	0.00000
09.10.2015 23:00	2.08417	10.01333	85.58333		-14.49333	-20.38000	4.11033	0.00000
10.10.2015 00:00	2.03500	9.84167	84.26667		-15.94833	-17.62000	4.10467	0.00000
10.10.2015 01:00	1.13300	9.62667	86.56667		-18.10333	-17.18000	4.13067	0.00000
10.10.2015 02:00	0.92567	9.48667	87.63333		-25.86667	-16.70000	4.10967	0.00000
10.10.2015 03:00	0.69883	8.36167	91.88333		-33.75000	-16.70000	4.08567	0.00000
10.10.2015 04:00	1.17333	8.39667	92.46667		-37.49667	-22.49000	4.06750	0.00000
10.10.2015 05:00	1.12433	8.24183	93.51667		-22.84333	-22.18000	4.07617	0.00000
10.10.2015 06:00	1.15167	8.25667	93.30000		-21.21667	-21.07000	8.58717	0.00000
10.10.2015 07:00	1.41983	8.81500	91.50000		8.81467	-17.22000	58.81500	0.00000
10.10.2015 08:00	0.43450	10.56333	84.16667		66.36167	-12.52000	168.36667	0.00000
10.10.2015 09:00	0.46867	11.47000	80.04500		105.08333	3.83200	216.53333	0.00000
10.10.2015 10:00	0.47633	12.07667	77.02000		107.18333	15.70000	209.73333	0.00000
10.10.2015 11:00	0.74317	12.70667	76.46667		95.68167	21.08000	229.16667	0.00000
10.10.2015 12:00	1.12250	13.46000	75.27667		159.41667	24.24000	305.63333	0.00000
10.10.2015 13:00	2.01867	13.84167	73.23833		208.46667	28.95000	386.48333	0.00000
10.10.2015 14:00	1.52350	13.98167	70.95333		141.39833	35.39000	278.06667	0.00000
10.10.2015 15:00	1.05167	13.63000	70.02500		18.90367	29.21000	155.11667	0.26000
10.10.2015 16:00	0.85167	12.71500	72.20500		3.82650	15.01000	42.72167	0.00000
10.10.2015 17:00	0.69533	11.70667	77.70667		-42.88333	-0.19200	8.96250	0.00000
10.10.2015 18:00	0.64100	10.91000	80.63667		-24.79333	-9.08000	4.12250	0.00000
10.10.2015 19:00	0.95133	10.57833	81.66667		-18.42167	-14.07000	4.12233	0.00000
10.10.2015 20:00	0.60333	10.25333	83.28333		-19.81000	-15.17000	4.11900	0.00000
10.10.2015 21:00	0.91533	10.09833	83.60000		-28.76833	-14.64000	4.12367	0.00000
10.10.2015 22:00	0.61083	9.56333	87.68333		-26.93500	-15.74000	4.10667	0.00000
10.10.2015 23:00	0.43633	9.32000	89.75000		-23.45000	-15.60000	4.13917	0.13000
11.10.2015 00:00	0.72417	9.21667	90.83333		-18.30333	-15.47000	4.12850	0.39000
11.10.2015 01:00	0.86000	8.93167	93.01667		-14.80333	-16.04000	4.09733	0.91000
11.10.2015 02:00	0.73267	8.66500	92.63333		-15.57833	-16.09000	4.10800	1.04000
11.10.2015 03:00	0.53133	8.38667	92.61667		-15.45833	-16.61000	4.09450	0.91000
11.10.2015 04:00	0.59017	8.19833	92.46667		-17.57667	-16.92000	4.08033	0.39000
11.10.2015 05:00	0.32850	7.99017	92.38333		-16.28167	-17.36000	4.08050	0.65000
11.10.2015 06:00	0.56900	7.62483	92.80000		-16.19000	-16.57000	4.89500	1.30000
11.10.2015 07:00	0.95967	6.98900	91.21667		-12.71167	-17.80000	22.45833	2.08000
11.10.2015 08:00	0.93267	6.63883	92.11667		-3.87583	-20.34000	42.01833	2.21000
11.10.2015 09:00	0.71400	6.49433	92.43333		5.77067	-20.82000	61.43500	1.69000
11.10.2015 10:00	0.82083	6.41883	91.73333		11.57117	-17.09000	83.12833	2.21000
11.10.2015 11:00	0.63417	6.61167	91.60000		10.96733	-13.80000	74.82000	0.78000
11.10.2015 12:00	0.36650	6.93850	88.35000		26.61667	-11.57000	118.50833	0.13000
11.10.2015 13:00	0.42867	7.51250	86.68333		42.94833	-5.11600	161.31667	0.26000
11.10.2015 14:00	0.40617	8.32700	83.90000		84.25667	2.99100	235.86667	0.13000
11.10.2015 15:00	0.70200	8.43833	82.83333		39.93000	13.37000	117.04167	0.00000
11.10.2015 16:00	0.90250	7.99733	83.03333		11.46867	5.06800	44.86833	0.00000
11.10.2015 17:00	0.59283	7.12850	81.41667		-10.83433	-6.28300	6.27667	0.00000
11.10.2015 18:00	0.95900	6.52250	81.16667		-14.80167	-15.13000	4.02600	0.00000
11.10.2015 19:00	0.96350	6.05750	80.91333		-15.88500	-20.34000	4.03067	0.00000
11.10.2015 20:00	0.29317	5.57533	87.31667		-20.38500	-23.71000	4.02933	0.00000
11.10.2015 21:00	0.50000	5.55767	84.48333		-15.91167	-22.18000	4.01950	0.00000
11.10.2015 22:00	0.34033	5.36583	85.40000		-16.72333	-22.79000	4.03333	0.00000
11.10.2015 23:00	0.49050	5.30350	85.71667		-16.80667	-22.05000	4.03833	0.00000
12.10.2015 00:00	0.38517	5.01933	87.33333		-16.43333	-21.96000	4.03317	0.00000
12.10.2015 01:00	0.21133	4.89000	88.23333		-16.90000	-22.66000	4.01200	0.00000
12.10.2015 02:00	0.39150	4.69817	89.95000		-16.12833	-21.74000	4.00483	0.00000
12.10.2015 03:00	0.82933	4.40667	91.58333		-14.01167	-21.61000	4.02017	0.00000
12.10.2015 04:00	0.70683	4.20850	90.61667		-12.92833	-23.32000	4.04750	0.00000
12.10.2015 05:00	0.75917	4.00383	88.78333		-12.64167	-22.92000	4.03867	0.00000
12.10.2015 06:00	0.62183	3.93000	89.55000		-9.84617	-22.27000	6.11583	0.00000
12.10.2015 07:00	0.68017	4.07333	90.50000		4.88300	-22.01000	31.10000	0.00000
12.10.2015 08:00	0.56000	4.63817	87.43333		33.23667	-20.47000	80.20833	0.00000
12.10.2015 09:00	0.47667	5.91700	81.65000		145.47833	-13.49000	264.40000	0.00000
12.10.2015 10:00	0.72233	7.07433	75.99000		173.23333	2.45700	310.18333	0.00000
12.10.2015 11:00	0.94050	7.76800	71.49167		222.38333	21.24000	413.43333	0.00000
12.10.2015 12:00	1.03383	9.07500	66.90833		290.21667	21.67000	598.16667	0.00000
12.10.2015 13:00	0.78900	10.62167	60.68167		256.78333	43.06000	571.73333	0.00000
12.10.2015 14:00	0.80250	11.90333	55.94000		180.06667	52.35000	459.08333	0.00000
12.10.2015 15:00	1.41683	11.14500	58.71000		76.64500	38.56000	310.66667	0.00000
12.10.2015 16:00	3.14633	8.60167	69.94833		-16.63500	18.42000	124.52333	0.00000
